Timestamp,Webcam_1_Average,Webcam_2_Average
0.0,1.0,0.0
0.03333333333333333,1.0,0.0
0.06666666666666667,1.0,0.0
0.1,1.0,0.0
0.13333333333333333,1.0,0.0
0.16666666666666666,1.0,0.0
0.2,1.0,0.0
0.23333333333333334,1.0,0.0
0.26666666666666666,1.0,0.0
0.3,1.0,0.0
0.3333333333333333,1.0,0.0
0.36666666666666664,1.0,0.0
0.4,1.0,0.0
0.43333333333333335,1.0,0.0
0.4666666666666667,1.0,0.0
0.5,1.0,0.0
0.5333333333333333,1.0818181818181818,0.0
0.5666666666666667,1.0818181818181818,0.0
0.6,1.3272727272727274,0.05555555555555555
0.6333333333333333,1.3272727272727274,0.05555555555555555
0.6666666666666666,1.0454545454545454,0.05555555555555555
0.7,1.0454545454545454,0.09722222222222222
0.7333333333333333,1.1272727272727272,0.09722222222222222
0.7666666666666667,1.1272727272727272,0.08333333333333333
0.8,1.0,0.08333333333333333
0.8333333333333334,1.0545454545454545,0.041666666666666664
0.8666666666666667,1.0454545454545454,0.041666666666666664
0.9,1.0454545454545454,0.1111111111111111
0.9333333333333333,1.0,0.1111111111111111
0.9666666666666667,1.0,0.05555555555555555
1.0,1.1090909090909091,0.05555555555555555
1.0333333333333334,1.1090909090909091,0.1388888888888889
1.0666666666666667,1.2636363636363637,0.1388888888888889
1.1,1.2636363636363637,0.05555555555555555
1.1333333333333333,1.1090909090909091,0.05555555555555555
1.1666666666666667,1.1090909090909091,0.1388888888888889
1.2,1.0727272727272728,0.1388888888888889
1.2333333333333334,1.0727272727272728,0.05555555555555555
1.2666666666666666,1.0,0.05555555555555555
1.3,1.0,0.05555555555555555
1.3333333333333333,1.1090909090909091,0.05555555555555555
1.3666666666666667,1.1090909090909091,0.06944444444444445
1.4,1.3,0.06944444444444445
1.4333333333333333,1.3,0.1111111111111111
1.4666666666666666,1.2,0.1111111111111111
1.5,1.2,0.041666666666666664
1.5333333333333334,1.018181818181818,0.041666666666666664
1.5666666666666667,1.0727272727272728,0.09722222222222222
1.6,1.0727272727272728,0.09722222222222222
1.6333333333333333,1.0727272727272728,0.1388888888888889
1.6666666666666667,1.018181818181818,0.1388888888888889
1.7,1.018181818181818,0.09722222222222222
1.7333333333333334,1.2636363636363637,0.09722222222222222
1.7666666666666666,1.2636363636363637,0.2222222222222222
1.8,1.0363636363636364,0.2222222222222222
1.8333333333333333,1.0363636363636364,0.013888888888888888
1.8666666666666667,1.0545454545454545,0.013888888888888888
1.9,1.0545454545454545,0.08333333333333333
1.9333333333333333,1.1363636363636365,0.08333333333333333
1.9666666666666666,1.1363636363636365,0.18055555555555555
2.0,1.1,0.18055555555555555
2.033333333333333,1.0,0.16666666666666666
