Timestamp,Webcam_1_Average,Webcam_2_Average,Webcam_3_Average,Webcam_4_Average
0.0,0.8375,1.1027777777777779,1.0136054421768708,0.36243386243386244
0.03333333333333333,0.8375,1.3611111111111112,1.0226757369614512,0.28174603174603174
0.06666666666666667,0.64375,1.2861111111111112,1.0,0.3478835978835979
0.1,0.778125,1.3527777777777779,1.0,0.32671957671957674
0.13333333333333333,0.778125,1.0083333333333333,1.0,0.3478835978835979
0.16666666666666666,0.778125,1.075,1.0,0.2962962962962963
0.2,0.765625,1.1444444444444444,1.0,0.2962962962962963
0.23333333333333334,0.83125,1.086111111111111,1.0,0.3584656084656085
0.26666666666666666,0.628125,1.086111111111111,1.0,0.3373015873015873
0.3,0.75625,1.15,1.0,0.37433862433862436
0.3333333333333333,0.75625,1.15,1.0,0.32275132275132273
0.36666666666666664,0.75625,1.0666666666666667,1.0,0.33465608465608465
0.4,0.828125,1.0666666666666667,1.0,0.2724867724867725
0.43333333333333335,0.859375,1.2083333333333333,1.0,0.48544973544973546
0.4666666666666667,0.865625,1.0805555555555555,1.0,0.4695767195767196
0.5,0.8625,1.1694444444444445,1.0,0.4470899470899471
0.5333333333333333,0.8625,1.1166666666666667,1.0,0.4470899470899471
0.5666666666666667,0.96875,1.1166666666666667,1.0,0.458994708994709
0.6,0.96875,1.0944444444444446,1.0,0.5621693121693122
0.6333333333333333,0.934375,1.0472222222222223,1.0,0.2777777777777778
0.6666666666666666,0.953125,1.2472222222222222,1.0,0.29894179894179895
0.7,0.934375,1.3083333333333333,1.0136054421768708,0.4113756613756614
0.7333333333333333,1.0125,1.175,1.0136054421768708,0.4497354497354497
0.7666666666666667,1.0625,1.3083333333333333,1.0226757369614512,0.5674603174603174
0.8,1.0625,1.1555555555555554,1.018140589569161,0.5674603174603174
0.8333333333333334,1.0625,1.3805555555555555,1.0294784580498866,0.335978835978836
0.8666666666666667,1.196875,1.113888888888889,1.0204081632653061,0.335978835978836
0.9,1.08125,1.1944444444444444,1.0204081632653061,0.4695767195767196
0.9333333333333333,1.08125,1.1861111111111111,1.018140589569161,0.4695767195767196
0.9666666666666667,1.08125,1.1861111111111111,1.018140589569161,0.4880952380952381
1.0,1.08125,1.2138888888888888,1.0,0.4880952380952381
1.0333333333333334,1.065625,1.2138888888888888,1.0249433106575965,0.4894179894179894
1.0666666666666667,1.065625,1.125,1.0249433106575965,0.48412698412698413
1.1,1.065625,1.125,1.056689342403628,0.3862433862433862
1.1333333333333333,1.053125,1.0027777777777778,1.0226757369614512,0.3862433862433862
1.1666666666666667,0.903125,1.363888888888889,1.0680272108843538,0.47354497354497355
1.2,0.85625,1.425,1.0589569160997732,0.4669312169312169
1.2333333333333334,1.040625,1.288888888888889,1.0975056689342404,0.49074074074074076
1.2666666666666666,1.040625,1.25,1.0,0.4669312169312169
1.3,1.253125,1.3222222222222222,1.0090702947845804,0.28835978835978837
1.3333333333333333,1.253125,1.3222222222222222,1.0090702947845804,0.28835978835978837
1.3666666666666667,1.04375,1.3222222222222222,1.0226757369614512,0.5026455026455027
1.4,1.04375,1.038888888888889,1.0136054421768708,0.5026455026455027
1.4333333333333333,1.23125,1.2416666666666667,1.0,0.3835978835978836
1.4666666666666666,1.23125,1.2416666666666667,1.0136054421768708,0.376984126984127
1.5,1.23125,1.1833333333333333,1.0226757369614512,0.5396825396825397
1.5333333333333334,1.11875,1.1833333333333333,1.0068027210884354,0.6018518518518519
1.5666666666666667,1.11875,1.3805555555555555,1.0068027210884354,0.6018518518518519
1.6,1.11875,1.3805555555555555,1.1088435374149659,0.6018518518518519
1.6333333333333333,1.1625,1.3805555555555555,1.1315192743764173,0.4947089947089947
1.6666666666666667,1.146875,1.325,1.018140589569161,0.4523809523809524
1.7,1.0,1.325,1.018140589569161,0.4417989417989418
